review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
11,5,훌륭훌륭해용 굿굿굿,eh74****,19.11.18.,104,장롱/붙박이장,침실가구
,,,,,,,
12,4,공간활용 내구성 만족스럽네요. 가격은 좀 내렸으면합니다.,caro****,19.10.07.,104,장롱/붙박이장,침실가구
,,,,,,,
13,4,잘 쓰고 있어요. 서랍이 조금 더 넓었으면 싶네요. 수납하기 약간 애매해서,miro****,19.08.10.,104,장롱/붙박이장,침실가구
,,,,,,,
14,4,"철프레임이라 튼튼하네요
설치후 흔들리지도 않고
좋은가격에 잘산것 같아요",sung****,19.08.06.,104,장롱/붙박이장,침실가구
,,,,,,,
15,4,화면과 다르지 않습니다. 긴옷이 많아서 구입했는데  매우 만족합니다.,caro****,19.07.18.,104,장롱/붙박이장,침실가구
,,,,,,,
16,5,디자인이 넘좋아요 공간도 좋고요,hayo****,19.07.17.,104,장롱/붙박이장,침실가구
,,,,,,,
17,4,좁은 장소 활용으로 좋습니다. 만족합니다.,caro****,19.07.18.,104,장롱/붙박이장,침실가구
,,,,,,,
18,4,"깔끔합니다.
배송도 친절하고 재구매 의사 있습니다",miro****,19.06.30.,104,장롱/붙박이장,침실가구
,,,,,,,
19,5,가구가 넘 이쁘네요~^^,shsh****,19.06.26.,104,장롱/붙박이장,침실가구
,,,,,,,
20,5,추천 코너장 끼고 옆으로배치했는데 딱좋습니다. 롱원피스나 롱 아우터 수납에 좋고 아랫칸에 바구니 넣어서 미니백 수납하기 좋아요!,gktn****,18.08.23.,104,장롱/붙박이장,침실가구
,,,,,,,
21,5,고급스럽고좋아요,gktn****,18.07.25.,104,장롱/붙박이장,침실가구
,,,,,,,
22,5,완전 맘에 들어용,moto****,18.04.26.,104,장롱/붙박이장,침실가구
,,,,,,,
23,5,완전좋아요,soul****,18.04.18.,104,장롱/붙박이장,침실가구
,,,,,,,
24,5,대단히만족합니다,hj38****,18.04.09.,104,장롱/붙박이장,침실가구
,,,,,,,
25,5,"굿굿 공간활용하기 좋고 튼튼하고 아주 굿굿
완전 좋아 좋아좋인좋아좋아좋인좋아좋아좋아요좋군요 좋아요",soul****,18.04.18.,104,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,재질이 너무 마음에듭니다 색이 조금더 진했음 좋았을것같습니다,nohe****,21.04.03.,105,장롱/붙박이장,침실가구
,,,,,,,
2,5,"가격적인 부분이 정말 큰 메리트를 차지했어요. 그리고 설치하러 오신 기사님이 젊으신 분이셨는데 정말 뚝딱뚝딱 깔끔하게 뒷처리까지 말끔하게 해주시고 가셨어요. 8시반쯤 오셔서 3시쯤 가셨답니다! 배나오게 조립된 부분이 좀 있어 에이에스 신청했더니 오셔서 다시 조립 나사 조여주고 가셨고 엄청 친절하셨습니다! 구매하게되면 리바트 플래너님한테 따로 연락오셔서 실측하고 자세하게 전화나 카톡으로 설명주시고 조율도 해주시고 하셔요 :)
단  좋지 않은 점이 있다면 한샘같은 경우는 뒷판에 붙박이장이 통풍이 되도록 숨구멍? 같은게 뚫려있는데 리바트는 없더라구요. 따로 추가가 되는지 모르겠는데 추가가 된다면 디자인할때 미리 조언해주시면 좋았을걸 합니다!",sser****,21.01.29.,105,장롱/붙박이장,침실가구
,,,,,,,
3,5,정말 잘 사용하고 있어요. 설치기사님이 오셔서 깔끔하고 빠르게 설치해주시고 가셨고 뭔가 잘못된 부분들이 있는거 같아서 본사에 신청했더니 바로 나와주셔서 고쳐주고 가셨습니다~~~하고누나 블로그에 들어와보시면 더 자세히 기록해놓았어요~~,sser****,21.03.20.,105,장롱/붙박이장,침실가구
,,,,,,,
4,5,정말 잘 사용하고 있어요. 설치기사님이 오셔서 깔끔하고 빠르게 설치해주시고 가셨고 뭔가 잘못된 부분들이 있는거 같아서 본사에 신청했더니 바로 나와주셔서 고쳐주고 가셨습니다~~~하고누나 블로그에 들어와보시면 더 자세히 기록해놓았어요~~,sser****,21.03.20.,105,장롱/붙박이장,침실가구
,,,,,,,
5,5,가격적인 부분도 좋고 집이 전체 화이트 톤인데 약간 콘크리트 같응 색상이면 어떡하지 라고 생각했는데 생각보다 고급스럽고 잘어울려요. 기본무광페트보다 훨씬 고급져보여요. 댐핑도 잘잡히고 정말 실측도 설치도 꼼꼼하게 잘해주고 가셨답니다. 가구 설치하는 분들중에 유일하게 저희집 타일에 흠집 안내시고 가셔서 넘 감사햇어요,sser****,21.01.29.,105,장롱/붙박이장,침실가구
,,,,,,,
6,5,긴장이나 수납장을 더 만들었음 좋았을거 같지만ㅠㅠ 이미 시공된거니 어쩔 수 없고  디자인은 지금봐도 너무 예뻐요 ㅋ 코로나때매 엄청 오랜만에 잠깐 들리셨던 친정부모님도 첨 보고 이쁘다구~~ㅎㅎ,mw89****,21.02.11.,105,장롱/붙박이장,침실가구
,,,,,,,
7,5,"가격도 착했는데  퀄리티도 넘 조아요-
넘 하얗지도  어둡지도 않게 고급스럽게 색깔 잘 뽑았어요-
설치 기사님 혹시 칭찬 보너스 있음 드려달라고 하고 싶네요.
꼼꼼하고  조용하게 매너있게 너무 잘해주셨어요. 
마무리 청소도 잘해주셨고  실리콘도 너무 깔끔하게 잘했다고 남편도 칭찬해습니다. 추운날 고생하셨습니다.",luvc****,21.01.14.,105,장롱/붙박이장,침실가구
,,,,,,,
8,5,"미쳐따리     이렇게 이쁠수가 없어요 
실측-철거-시공 진짜 빠릅니당
이사하기 일주일전에 다 끝냈어요 ㅎㅎㅎ
완전 강추!!!!",a__a****,21.02.18.,105,장롱/붙박이장,침실가구
,,,,,,,
9,5,와 너무 깔끔하게 시공됐어요~~너무 만족해요ㅎㅎ 4칸 설치했음 조았을거 같은데..아쉬워요. 깔끔하고 예쁘고~~ 한 4시간 걸린 듯 해요. 꼼꼼히 잘해주셨어요. 화장실이 너무 벽쪽에 있어서 붙박이 일부러 설치 안했다가 불편해서 설치했는데 만족스러워요. 남은 공간은 수납장이나 장식장으로 채우려고요,mw89****,20.12.30.,105,장롱/붙박이장,침실가구
,,,,,,,
10,5,주문하자마자 바로 연락와서 실측해주시고 기존에있는 장롱 철거하고 새로 설치했네요. 추가비용 들었지만 너무만족합니다. 철거하시는분도.설치하시는분도. 너무 친절하시더군요.,lee0****,21.01.06.,105,장롱/붙박이장,침실가구
,,,,,,,
11,5,설치기사님께서 친절하게 잘 설치해주셨어요~ 디자인도 너무 예뻐요!!,bsj0****,21.01.17.,105,장롱/붙박이장,침실가구
,,,,,,,
12,5,"생각보다 너무 깔끔하고 좋네요 냄새 하나도 안나요
저렴하게 잘 설치했어요 ^^",dhwo****,21.01.06.,105,장롱/붙박이장,침실가구
,,,,,,,
13,5,"페인트 느낌 흰벽지인데 장하고 찰떡이네요~
사용하던 한샘 붙박이 이전 설치하려니 
비용도 만만치 않았는데
등급 좋고 가격 좋고 ㄷ자인 색상 뭐 하나 빠지는거 없는 리바트 붙박이 너무 좋네여~~",neof****,20.12.16.,105,장롱/붙박이장,침실가구
,,,,,,,
14,5,너무 친절하고 꼼꼼하시고..제품도 좋아요.,bom7****,21.01.13.,105,장롱/붙박이장,침실가구
,,,,,,,
15,5,마음에 들어요. 친절해요.,bom7****,21.01.13.,105,장롱/붙박이장,침실가구
,,,,,,,
16,5,"이사 온지 한달쯤 됐는데 붙박이 안했으면 어쩔뻔 했나 싶어요^^ 
수납 엄청 많이 되고 정리하기 아주 편해요.
고층 북측 외벽쪽이라 곰팡이 걱정했는데 
틈틈이 열어두고 관리하면 전혀 문제 없을듯 해요. 
저렴한 가격에 디자인과 품질도 좋아서 만족하며 사용하고 있어요. 다음번에 이사가면 또 리바트 이용할 예정이고  주위에도 소문 열심히 낼게요^^",sada****,20.12.03.,105,장롱/붙박이장,침실가구
,,,,,,,
17,5,"너무 깔끔하고 가격도 착해요~ 
유광 싫어서 찾다가 주문했는데 좋아여",urid****,20.12.10.,105,장롱/붙박이장,침실가구
,,,,,,,
18,5,"생각한거보다 공간도 넓고 기본 구성이 좋네요. 
흰색이 살짝 회색빛이 돌아서 고급스럽고 예뻐요.  
기사님도 친절하시고  즐겁게 작업하셔서 보기 좋았어요^^
벽 깊이가 63cm이라 좀 튀어나올거라고 미리 알려주셨는데  
깔끔하게 마무리해주셔서 그냥 있던 벽같아요^^
오프라인으로 다른 곳 상담하고 맘에 안들어서 붙박이를 그냥 안하려다가  몇년 살 동안 저렴한 가격에 딱 기본만 하자는 생각으로 별 기대 없이 주문했는데 아~~주 맘에 들어요.
잘 쓰고 소문 열심히 낼게요^^",sada****,20.10.14.,105,장롱/붙박이장,침실가구
,,,,,,,
19,5,집에잘어울려요 깔끔해요,qkzp****,20.12.14.,105,장롱/붙박이장,침실가구
,,,,,,,
20,5,어두울줄 알았는데 색이 너무 이뻐요,blue****,20.12.01.,105,장롱/붙박이장,침실가구
,,,,,,,
21,5,많이 고민하고 설치했는데 만족스러워요~실측과 시공모두 친절하시고 무엇보다 붙박이장이 마음에 쏙 들어요~^^,hone****,20.11.19.,105,장롱/붙박이장,침실가구
,,,,,,,
22,5,실측및 배송 모든게 아주 마음에 들었습니다,ab58****,20.11.29.,105,장롱/붙박이장,침실가구
,,,,,,,
23,5,"설치기사님이 고생을 너무 많이 해주셔서 한번의 감동을 받고 수평이 맞지 않아 1시간동안 고생하셔서 완벽하게 설치해주셨습니다
너무 깔끔하고 예뻐서 반했네요~~
수납장도 많고 넉넉하게 들어갈수 있을 것 같네요",neak****,20.10.07.,105,장롱/붙박이장,침실가구
,,,,,,,
24,5,"실측 오신분도 밝은색이 더 이쁘다고 하셨지만.. 그레이색이 너무 하고싶었어요...
방에 등 안키고 자연광상태로 찍은 사진인데 이쁨이 표현이 안돼지만 그레이색 진짜이뻐요. 대만족입니다~
스프링쿨러때문에 윗쪽은 띄웠어요~",blue****,20.10.08.,105,장롱/붙박이장,침실가구
,,,,,,,
25,5,생각햇던 것과 달리 무늬가 있어서 당황했지만 설치해주신 기사님 너무 완벽하게 해주셔서 마음에 들어요 !,alrn****,20.11.12.,105,장롱/붙박이장,침실가구
,,,,,,,
26,5,"싱크대와 붙박이.신발장까지 함께했는데
페인트벽지와 코모는 잘 어울리고 예쁘네요
부모님이 중문은 따로 하셨는데 리바트에서 안한걸 후회하고 계세요.너무 만족스러운 구매였습니다",arim****,20.09.27.,105,장롱/붙박이장,침실가구
,,,,,,,
27,5,설명란 그대로 입니다 역간 회색빛돌고 예쁘네요,car0****,20.11.16.,105,장롱/붙박이장,침실가구
,,,,,,,
28,5,설치도 완전 빠르고 정말 수납공간도 넓고 완전 좋아요 진짜 강추입니다  정말 세련되고 정말좋아요 정말 추천하고 싶어요 기사분도 친절하시고 참좋았어요 실내도 넉넉해서 옷도 많이 걸려요,fory****,20.08.20.,105,장롱/붙박이장,침실가구
,,,,,,,
29,5,상담 설치 만족하고  제품 깔끔하고 좋네요.,tnr8****,20.10.04.,105,장롱/붙박이장,침실가구
,,,,,,,
30,5,와이프가 깔끔한걸 원해서 설치했는데 맘에들어하네요~,dung****,20.10.30.,105,장롱/붙박이장,침실가구
,,,,,,,
31,5,색깔 너무 이쁘고 맘에들어요. 기사님이 엄청 꼼꼼하게 잘 설치해주셨어요.,luck****,20.09.14.,105,장롱/붙박이장,침실가구
,,,,,,,
32,5,깔끔해요~~ 맘에들어요,qkzp****,20.09.24.,105,장롱/붙박이장,침실가구
,,,,,,,
33,5,배송도 빠르고 가격은 저렴하고 너무 좋아요설치도 완전 빠르고 정말 수납공간도 넓고 완전 좋아요 진짜 강추입니다  정말 세련되고 정말좋아요 정말 추천하고 싶어요 기사분도 친절하시고 참좋았어요 실내도 넉넉해서 옷도 많이 걸려요,fory****,20.07.18.,105,장롱/붙박이장,침실가구
,,,,,,,
34,5,"아직 입주전이고 집에 사람이 없어서 
빈집에 설치 부탁드렸는데  설치하시구 사진도 찍어서 보내주셨어요ㅋㅋ

구성은 실측오셨을때 자유롭게 의견드렸는데 잘 상담해주셔서 다양하게 넣을 수 있었어요",chan****,20.08.27.,105,장롱/붙박이장,침실가구
,,,,,,,
35,5,글래드했다가 코모로 바꿨는데 바꾸길 잘했네료~ 꼼꼼히 시공해주셔서 좋았어요. 시공자들 잘만나는게 운이네요.,eunj****,20.08.27.,105,장롱/붙박이장,침실가구
,,,,,,,
36,5,설치 기사님이 꼼꼼히 해주셨어요.,hsa4****,20.09.29.,105,장롱/붙박이장,침실가구
,,,,,,,
37,5,설치가 맘에 들었어요.,hsa4****,20.09.29.,105,장롱/붙박이장,침실가구
,,,,,,,
38,4,"색상이랑 디자인이 깔끔하고 
맘에 들어요~^^",ina2****,20.08.30.,105,장롱/붙박이장,침실가구
,,,,,,,
39,5,"생각보다 훨씬 좋아요~~
예쁘고 깔끔해요
 시공도 생각보다 빨리 끝났고 꼼꼼히 해주셨어요~~",sano****,20.09.02.,105,장롱/붙박이장,침실가구
,,,,,,,
40,5,실측 설치 서비스 모두 만족합니다. 친절하고 꼼꼼하게 해주셨고 디자인도 마음에 드네요. 다만 가족 의견 중엔 윗부분 빛이 비칠때 뭐 묻은거 같다는 의견도. 질감이 있어 그럴순 있지만 유니크하고 좋습니다.,ann5****,20.07.10.,105,장롱/붙박이장,침실가구
,,,,,,,
41,5,"오늘 설치완료 했어요-
기사님 혼자 오셔서 5 6시간은 걸린것같아요
힘드셨을텐데 너무 친절하셨습니다 ^^*
색깔도 어두운 화이트라서 딱 맘에 들어요!
거울이 좀 더 컸으면 하는 바램이 있지만
서비스니깐 충분히 만족해요",dahl****,20.06.24.,105,장롱/붙박이장,침실가구
,,,,,,,
42,5,더운데 너무 고생하셨고 잘 설치해주고 가셨어요~~깔끔하고 맘에 들어요^^,kero****,20.07.23.,105,장롱/붙박이장,침실가구
,,,,,,,
43,5,서랍 부분 높낮이 조정되고 냄새도 별로 안나고 시공도 친절하게 잘해주셨습니다. 깔끔하네요.,ann5****,20.07.22.,105,장롱/붙박이장,침실가구
,,,,,,,
44,5,합리적인 가격으로 군더더기없이 깔끔하게 시공해주셔서 정말 감사합니다. 잘 사용할게요~^^,jkyz****,20.07.09.,105,장롱/붙박이장,침실가구
,,,,,,,
45,5,색상은 아주연한 그레이톤이고 디자인이 고급스러워요.,soo3****,20.07.12.,105,장롱/붙박이장,침실가구
,,,,,,,
46,5,시공꼼꼼히 해주시고 이뻐서 좋아요 이벤트할때 싸게 구매했는데 스크래치 없이 너무 잘됐어요,jado****,20.06.16.,105,장롱/붙박이장,침실가구
,,,,,,,
47,5,붙박이장 수납도 많이되고 너무 좋아요 재질도 고급스럽습니다,dalk****,20.06.06.,105,장롱/붙박이장,침실가구
,,,,,,,
48,5,안방 벽지를 어둡게 하고 그레이톤 코모 붙박이장으로 시공했습니다. 우선 다른 시공 이미지를 봤을때 너무 얼룩덜룩하지 않을까 고민했는데 실제로 설치해보니 무광에 모던한 느낌이 들어 정말 마음에 들었습니다. 거기다 설치해주실때 바닥이나 벽체에 기스나지 않도록 너무 전문적으로 시공해주셔서 믿고 맡길수 있었습니다. 브랜드 가구를 하는 이유를 백번 느꼈습니다.,unkn****,20.05.02.,105,장롱/붙박이장,침실가구
,,,,,,,
49,5,친절한 상담  완벽한 시공 칭찬해 ^^,kiki****,20.06.05.,105,장롱/붙박이장,침실가구
,,,,,,,
50,4,"브랜드데이라고 해서 급 결재해서 시공까지 마무리했습니다.
후기들 검토 후 화이트 컬러 선택했구요 
컬러는 예상했던대로 화이트보단 옅은 그레이에 가까운듯합니다.
디자인 색상 모두 맘에 듭니다.
화면에서 보는 느낌 그대로인듯 합니다.
외관 마무리도 흠 없이 깔끔하게 잘 처리되었습니다.
다만  설치 후 문제점인지 의심 되는 부분의 문의 사은품 누락 처리 과정에 관련 고객센터의 대응은 많은 아쉬움이 남습니다.",kkwo****,20.03.21.,105,장롱/붙박이장,침실가구
,,,,,,,
51,5,기사분이 친절하게 설치하시고 마무리도 잘 하시고 가셨어요,shyb****,20.05.04.,105,장롱/붙박이장,침실가구
,,,,,,,
52,5,"코모 화이트 붙박이장 너무 예뻐요
실측시 소재 샘플볼수있어서 좋았고 다설치하고 나니 고급스럽네요!!",dalk****,20.04.29.,105,장롱/붙박이장,침실가구
,,,,,,,
53,5,제품도최고..기사님도친절...사진못찍은게아쉬워요~~한샘이랑고민했는데..리바트하길잘산것같아요~~그급져요...다들붙박이잘했다고칭찬이네요,juju****,20.05.15.,105,장롱/붙박이장,침실가구
,,,,,,,
54,5,사진그대로 깔끔하고 튼튼해보여요ㆍ모든선반ㆍ 벽 자재에 리바트 마크가 바탕에  촘촘히 찍혀있어서 믿음이가네요ㆍ시공 기사님도 친절하게 설명해주셔서 좋았습니다ㆍ오랜고민 끝에 결정했는데 후회 없어요,mina****,20.04.13.,105,장롱/붙박이장,침실가구
,,,,,,,
55,4,"좋아요 사진이랑 똑같아요!!
근데 군데군데 구멍을 덜 채워주고 가셨어요ㅠㅠ
내일 as신청하려구요",jado****,20.04.02.,105,장롱/붙박이장,침실가구
,,,,,,,
56,4,"설치하고 청소 하시느라 수고 하셨어요
궁금한 사항을 물어보고 싶었는데 뭔가 불편해서.. 좀 그랬네요 ㅎㅎ",gyst****,20.03.23.,105,장롱/붙박이장,침실가구
,,,,,,,
57,5,와~우신개념 ㅋㅋㅋ 넘이뻐요 잘쓸께요,dong****,20.03.18.,105,장롱/붙박이장,침실가구
,,,,,,,
58,5,배송빠름 제품좋아요,spir****,20.04.16.,105,장롱/붙박이장,침실가구
,,,,,,,
59,5,저렴하게 잘구매한것 같아요  색상은 그레이쪽에 더가까운것 같네요,kuk7****,20.04.01.,105,장롱/붙박이장,침실가구
,,,,,,,
60,4,"사이즈는 잘맞고
색상도 생각했던거랑 동일해요
손잡이는 예쁘지만 실용성이 떨어짐
손잡이쪽을 열어야 반대쪽을 열수있음",98ho****,20.03.23.,105,장롱/붙박이장,침실가구
,,,,,,,
61,5,좋아요!!!! 특히 옷장문이 쾅 하고 닫히지 않는게 좋아요,chu_****,20.04.01.,105,장롱/붙박이장,침실가구
,,,,,,,
62,5,"기대이상 입니다. 
벽길이가 제법 긴데도 저렴한 가격에
내구성도 좋고 대박인거같아요..  많이 고민하고  결정했는데 보람있네요. 리바트 붙박이장 주변에 추천많이 할께요^^
근데.. 기사님 혼자 설치하시니 한..7시간은 걸린거 같네요..ㅠㅠ",usa1****,20.02.06.,105,장롱/붙박이장,침실가구
,,,,,,,
63,5,설치시간 4시간  만족합니다.,kill****,20.03.02.,105,장롱/붙박이장,침실가구
,,,,,,,
64,5,"실측나와서 잘 상담해주시고 추가로 필요한 부분도 첨가해서 시공해주셨어요..
저렴하게 맘에 드는 공간을 만들 수 있어서 좋았어요~",juhu****,19.12.03.,105,장롱/붙박이장,침실가구
,,,,,,,
65,4,화이트로 했는데 우리가 생각한 밝은 화이트 느낌은 아니지만 저희집 벽지랑은 찰떡인거같아요 ㅎㅎㅎ수납공간도 좋고 거울도 안에 붙어잇어서 좋아요,lees****,19.11.04.,105,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"디자인이 세련되고 깔끔합니다
배송도 원하는 날짜에  해주셨고 설치기사님도 친절하시게 잘 해주셨어요^^",my78****,20.10.24.,107,장롱/붙박이장,침실가구
,,,,,,,
2,5,잘사용하고 있어요 무난한 색상이라서 좋구요,tmdf****,20.09.16.,107,장롱/붙박이장,침실가구
,,,,,,,
3,5,아직 냄새빼는중이지만 좋은제품 구매한거같아서 좋아요  부품을 늦게 받아 이제야 구매결정합니다,tmdf****,20.07.27.,107,장롱/붙박이장,침실가구
,,,,,,,
4,5,"온라인 서치 후 비타민나무 원목 가구들이 퀄리티있어 보이고 디자인이 맘에 들어 매장가서 직접보고 구매하였습니다~
사장님이 친절하고 유쾌하게 설명해주셔서 기분좋게 구매결정  설치도 두분이 오셔서  엄청 꼼꼼히 해주셨습니다~~
장롱 색상도 예쁜 중간 브라운에 모던하고  안에 수납 공간도 쓸만해서 수납력도 좋네요 ~ E0이라 냄새도 없고 탄탄합니다~ 잘 쓰겠습니다^^",newp****,20.04.27.,107,장롱/붙박이장,침실가구
,,,,,,,
5,5,"냄새가 나지않고 견고해요..가격대비 훌륭합니다~
수납도 넉넉하고 다양한 수납구성이 좋고   방이 깔끔해보입니다",won4****,20.03.07.,107,장롱/붙박이장,침실가구
,,,,,,,
6,5,냄새 많이 안나고 사진이랑 똑같네요. 배송기사분도 혼자 오셔서 친절하게 잘 설치해주심,fsmc****,19.06.07.,107,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,좋아요..실용성있게 좁은 공간 맞춤제작 좋아요..만족도 높습니다.추천합니다.,ysm8****,21.03.26.,110,장롱/붙박이장,침실가구
,,,,,,,
2,4,"깔끔한 디자인과 색상 마음에들어요
수납을 좀 더많이 할수있게 간을 나눌 수있으면 좋겠어요 잘 사용하고있습니다",daed****,21.03.05.,110,장롱/붙박이장,침실가구
,,,,,,,
3,5,"수납 충분하고 디자인 너무 세련되었습니다.
재질도 하이그로시로 보기좋게 광도 나고 키큰장이라 
방이 정돈되는 느낌입니다.",happ****,21.04.06.,110,장롱/붙박이장,침실가구
,,,,,,,
4,4,"여러번 통화하고 재촉해서 
주문 6주만에 받았네요
배송기사님 친절하시고 혼자 조립 설치해주셨는데 오른쪽 문이 닫힌 상태에서
아랫쪽은 맞는데 위로 갈수록 벌어져 공간이 생깁니다 그것때문에 다시 오시랄수도없고 속상해요
그러나 디자인 색상 모두 마음에듭니다",daed****,21.02.03.,110,장롱/붙박이장,침실가구
,,,,,,,
5,5,수납공간도 넉넉하고 좋아요..깔끔합니다.,ysm8****,21.01.29.,110,장롱/붙박이장,침실가구
,,,,,,,
6,4,성품은 좋으나 배송이 너무 늦음,baab****,21.02.18.,110,장롱/붙박이장,침실가구
,,,,,,,
7,5,슬라이딩 기능도 훌륭합니다,lyjc****,21.03.08.,110,장롱/붙박이장,침실가구
,,,,,,,
8,5,"1500슬라이딩장 좁은 방 구성에 딷 맞는 제품입니다.
부족함없이 아주 강추.",joan****,21.02.28.,110,장롱/붙박이장,침실가구
,,,,,,,
9,5,배송 설치 아주 친절하게 잘해주시고  제품도 깔끔하고 수납공간도 실용적으로 사용할 수 있고  생각보다 넓어서 좋아요~~,nack****,21.01.25.,110,장롱/붙박이장,침실가구
,,,,,,,
10,4,다 맘에 드는데 좌우 문짝이 간섭이 돼서 손잡이에 스크레치가 생겼어요.,hun1****,21.02.07.,110,장롱/붙박이장,침실가구
,,,,,,,
11,5,깔끔하니 고급스럽네요~^^,jua0****,21.02.08.,110,장롱/붙박이장,침실가구
,,,,,,,
12,5,"사진상에 있는 상품과 똑같아요.설치기사님 친절 하시고 잘 받았습니다
감사드립니다",unit****,21.01.19.,110,장롱/붙박이장,침실가구
,,,,,,,
13,5,상담센터와 설치 기사님이 매우 친절하세요.,rock****,21.01.13.,110,장롱/붙박이장,침실가구
,,,,,,,
14,5,"기사님도 꼼꼼하게 잘 설치해주셨구요
사이즈가 생각했던거 보다 더 꼭 맞아서
너무 맘에 들어요~ 
이불도 넉넉하게들어가서 만족합니다^^",aaaa****,20.11.17.,110,장롱/붙박이장,침실가구
,,,,,,,
15,5,수납공간 좋구요~~~만족합니다~~^^,lms8****,20.11.28.,110,장롱/붙박이장,침실가구
,,,,,,,
16,5,좋아요~~~~~~~~,whit****,20.12.28.,110,장롱/붙박이장,침실가구
,,,,,,,
17,4,제품도맘에들고 기사분이 좁은공간에서 고생하셨어요.,kly5****,20.12.08.,110,장롱/붙박이장,침실가구
,,,,,,,
18,5,"화면에 보는거보다 훨씬 큰게 느껴져요.
조립도 친절하게 잘 해주셨습니다.
배송이 느린게 좀 아쉽네요~",ohsu****,20.11.10.,110,장롱/붙박이장,침실가구
,,,,,,,
19,5,설치 기사님 고생 하시고 잘 설치 했습니다.,yong****,20.10.15.,110,장롱/붙박이장,침실가구
,,,,,,,
20,4,기사님 친절하시고 수납공간도 좋아요,blue****,20.11.18.,110,장롱/붙박이장,침실가구
,,,,,,,
21,4,배송은엄청늦어요.. 하지만 사용하기좋아요!,swee****,20.10.19.,110,장롱/붙박이장,침실가구
,,,,,,,
22,5,"좁은 공간을 활용하는데 딱이네요~
만족스럽습니다",elbr****,20.09.10.,110,장롱/붙박이장,침실가구
,,,,,,,
23,5,"붙박이장이 필요해서 주문했는데 일단 시간을 정확히 지켜 주셨고 설치 기사분이 오셨는데 넘 빠르게 친절히 설치해 주셨습니다.
일단 문 열고 닫으면 잘 되며 색깔도 동일합니다.
옷걸이봉도 튼튼하고 옷도 아주 많이걸리네요.
만족합니다.",dana****,20.07.25.,110,장롱/붙박이장,침실가구
,,,,,,,
24,4,생각하는 거보다 크기가 크고 수납 많이 되네요,lsoj****,20.08.30.,110,장롱/붙박이장,침실가구
,,,,,,,
25,5,"디자인
색상 넘 맘에 들어요.",dana****,20.07.25.,110,장롱/붙박이장,침실가구
,,,,,,,
26,5,수납공간도 넉넉하고 밝아서 좁아보이지않아 마음에 들어요. 슬라이딩도어가 무거운편인데 그게 더 좋아요. 가벼우면 반려동물이 문을 열거나 쾅소리가 날수도 있거든요~ 디자인 가격 색상 배송 만족합니다~추천해요~,chu_****,20.03.19.,110,장롱/붙박이장,침실가구
,,,,,,,
27,5,좁은 공간 활용에 넘 좋구 디자인도 깔끔해요,unwu****,20.04.15.,110,장롱/붙박이장,침실가구
,,,,,,,
28,5,화면에서 봐던 것과 동일합니다.,wond****,20.03.16.,110,장롱/붙박이장,침실가구
,,,,,,,
29,5,깔끔하고 맘에 들어요,heej****,20.02.08.,110,장롱/붙박이장,침실가구
,,,,,,,
30,5,"디자인도 깔끔하고 많은 양의 옷들이 다 들어갑니다. 일반 옷장보다 훨씬 높이 있기 때문에 설치공간을 확보해야되지만 수납을 많이 할수 있어 아주 좋네요.  새가구 냄새 오래갈까봐 걱정 했는데 30분정도 환기 시키니 괜찷아요.
직원분들도 친절해서 좋았습니다.",lark****,20.01.23.,110,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"너무 맘에 들어요 
딸아이방이 환해졌어요",woos****,20.08.24.,111,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,1,침대  후기랑 비슷 합니다 색갈이 사진보다 연하고 없어보임 1달 고심하다 원목이라 더 비싸게 주고 샀는데 수납장 앞판 한장만  원목이고 테두리  전체가 mdf임 1점도 아까움. 총3개 중   1개 따로 설치한거는 흔들흔들 배송 기사분 한테 여쭤보니 어쩔 수 없고 바닦 돌리는 걸로 마무리 mdf는 벌써 들뜰려고함 마감도 엉망 이돈주고 절대 안 삼,khuj****,21.02.06.,112,장롱/붙박이장,침실가구
,,,,,,,
2,4,가성비 괜찮네요..... 기존 엠티에프 제품 선반보다는 훨배 좋네요,kjon****,20.10.06.,112,장롱/붙박이장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,가격만큼의 퀄리티라 만족,hell****,19.09.04.,113,장롱/붙박이장,침실가구
,,,,,,,
2,3,배송기사님께서 미리 집에 남자사람이 있어야한다고 연락을 안주셔서 어쩔 수 없이 1층에 내려놓고 가셔서 힘들어 죽을뻔했어요 무거워요 옮기실때 조심들 하세요,tani****,19.07.05.,113,장롱/붙박이장,침실가구
,,,,,,,
3,5,색도 디자인도 너무 맘에 쏙 들어요,dhrh****,19.07.03.,113,장롱/붙박이장,침실가구
,,,,,,,
